ID_REF	VALUE
R11 - C12 : 3	0.472180298
R11 - C12 : 4	0.98963417
R11 - C12 : 5	1.522081331
R11 - C12 : 6	1.845409812
R11 - C12 : 7	0.836370628
R11 - C12 : 8	0.538895957
R11 - C12 : 9	0.606961499
R11 - C13 : 1	4.360647719
R11 - C13 : 10	1.014012742
R11 - C13 : 11	0.87898481
R11 - C13 : 12	0.135439279
R11 - C13 : 13	3.742548471
R11 - C13 : 14	0.728512679
R11 - C13 : 15	0.223547703
R11 - C13 : 16	2.105226835
R11 - C13 : 2	0.522092183
R11 - C13 : 3	0.643397795
R11 - C13 : 4	0.823671722
R11 - C13 : 5	0.08341803
R11 - C13 : 6	1.376544342
R11 - C13 : 7	0.986690899
R11 - C13 : 8	1.88282568
R11 - C13 : 9	0.535061237
R11 - C14 : 1	0.865590097
R11 - C14 : 10	1.618894251
R11 - C14 : 11	1.025427234
R11 - C14 : 12	2.249627038
R11 - C14 : 13	0
R11 - C14 : 14	0.466268528
R11 - C14 : 15	0.678586587
R11 - C14 : 16	1.307201695
R11 - C14 : 2	5.160315293
R11 - C14 : 3	5.839738289
R11 - C14 : 4	0.982981118
R11 - C14 : 5	0.076882745
R11 - C14 : 6	1.398299327
R11 - C14 : 7	0.30501716
R11 - C14 : 8	1.253909353
R11 - C14 : 9	0.834862362
R11 - C15 : 1	5.251129767
R11 - C15 : 10	0.800006075
R11 - C15 : 11	1.738195733
R11 - C15 : 12	0
R11 - C15 : 13	1.021661575
R11 - C15 : 14	1.114299596
R11 - C15 : 15	3.376865344
R11 - C15 : 16	0.267103002
R11 - C15 : 2	0.123342392
R11 - C15 : 3	0.865471904
R11 - C15 : 4	0.813816337
R11 - C15 : 5	1.573937094
R11 - C15 : 6	0.903175932
R11 - C15 : 7	1.544911624
R11 - C15 : 8	0.872139911
R11 - C15 : 9	1.282501284
R11 - C16 : 1	0.626407725
R11 - C16 : 10	0.777738139
R11 - C16 : 11	2.095586386
R11 - C16 : 12	1.938411549
R11 - C16 : 13	0.337066228
R11 - C16 : 14	1.898320997
R11 - C16 : 15	0.56064926
R11 - C16 : 16	0.658393606
R11 - C16 : 2	1.244558632
R11 - C16 : 3	1.831985366
R11 - C16 : 4	0.732043321
R11 - C16 : 5	0.579906111
R11 - C16 : 6	0.416572542
R11 - C16 : 7	6.154299904
R11 - C16 : 8	1.350025876
R11 - C16 : 9	0.230071281
R11 - C17 : 1	0.658053196
R11 - C17 : 10	0.285511648
R11 - C17 : 11	0.87360631
R11 - C17 : 12	0.330331555
R11 - C17 : 13	1.258334291
R11 - C17 : 14	1.176202733
R11 - C17 : 15	0.643604067
R11 - C17 : 16	1.120123517
R11 - C17 : 2	2.133631513
R11 - C17 : 3	0
R11 - C17 : 4	1.09098073
R11 - C17 : 5	0.801249276
R11 - C17 : 6	3.447492161
R11 - C17 : 7	1.169337719
R11 - C17 : 8	0.801619114
R11 - C17 : 9	1.831763669
R11 - C18 : 1	1.508980061
R11 - C18 : 10	0.302777028
R11 - C18 : 11	0.357744379
R11 - C18 : 12	1.000309707
R11 - C18 : 13	0
R11 - C18 : 14	1.066987253
R11 - C18 : 15	0.741294122
R11 - C18 : 16	0.70917817
R11 - C18 : 2	0.573967324
R11 - C18 : 3	0.275594624
R11 - C18 : 4	1.365835909
R11 - C18 : 5	0.454244043
R11 - C18 : 6	0.585582677
R11 - C18 : 7	2.212564235
R11 - C18 : 8	0.670765022
R11 - C18 : 9	0
R11 - C19 : 1	0.092462587
R11 - C19 : 10	0.877113913
R11 - C19 : 11	1.335521746
R11 - C19 : 12	1.272948407
R11 - C19 : 13	0.667867733
R11 - C19 : 14	1.574109437
R11 - C19 : 15	0.773477241
R11 - C19 : 16	5.850688382
R11 - C19 : 2	1.207315394
R11 - C19 : 3	1.246771652
R11 - C19 : 4	4.105874614
R11 - C19 : 5	0.714216412
R11 - C19 : 6	0.560791328
R11 - C19 : 7	1.136127561
R11 - C19 : 8	0.885807475
R11 - C19 : 9	0.247726787
R11 - C2 : 1	0.869645876
R11 - C2 : 10	0.365574025
R11 - C2 : 11	0.665828078
R11 - C2 : 12	0.863005021
R11 - C2 : 13	2.475295842
R11 - C2 : 14	0.320552871
R11 - C2 : 15	0.230821147
R11 - C2 : 16	0.655912729
R11 - C2 : 2	2.511920614
R11 - C2 : 3	0.878561959
R11 - C2 : 4	1.456547453
R11 - C2 : 5	0.302449892
R11 - C2 : 6	0.474646797
R11 - C2 : 7	1.319253769
R11 - C2 : 8	0.386495142
R11 - C2 : 9	0.785075235
R11 - C20 : 1	1.21341934
R11 - C20 : 10	4.202277345
R11 - C20 : 11	0.356664044
R11 - C20 : 12	1.400856409
R11 - C20 : 13	0.873662019
R11 - C20 : 14	1.01632006
R11 - C20 : 15	0
R11 - C20 : 16	0
R11 - C20 : 2	9.054598112
R11 - C20 : 3	0.385480068
R11 - C20 : 4	0.53195039
R11 - C20 : 5	0.625544937
R11 - C20 : 6	0.725347222
R11 - C20 : 7	3.290655507
R11 - C20 : 8	0.977454705
R11 - C20 : 9	0.325289713
R11 - C21 : 1	0.399615324
R11 - C21 : 10	1.668847869
R11 - C21 : 11	1.367654453
R11 - C21 : 12	1.510154201
R11 - C21 : 13	0.361187849
R11 - C21 : 14	1.368222106
R11 - C21 : 15	1.517645948
R11 - C21 : 16	3.049532794
R11 - C21 : 2	0.606894111
R11 - C21 : 3	3.902647927
R11 - C21 : 4	1.050061641
R11 - C21 : 5	1.225972833
R11 - C21 : 6	0.25161839
R11 - C21 : 7	0.399746905
R11 - C21 : 8	0.881746798
R11 - C21 : 9	0.999387714
R11 - C22 : 1	3.351491035
R11 - C22 : 10	0.234589214
R11 - C22 : 11	0.740159839
R11 - C22 : 12	0.957167053
R11 - C22 : 13	1.054360869
R11 - C22 : 14	0.477808277
R11 - C22 : 15	0.629183483
R11 - C22 : 16	1.491698195
R11 - C22 : 2	0.196037461
R11 - C22 : 3	1.284161231
R11 - C22 : 4	0.812501
R11 - C22 : 5	0.463987403
R11 - C22 : 6	0.205638059
R11 - C22 : 7	1.536476174
R11 - C22 : 8	0.688481269
R11 - C22 : 9	1.663563023
R11 - C23 : 1	0.30396948
R11 - C23 : 10	1.197675666
R11 - C23 : 11	2.787147234
R11 - C23 : 12	0.728962809
R11 - C23 : 13	1.582228631
R11 - C23 : 14	0.738276903
R11 - C23 : 15	0
R11 - C23 : 16	0.437136465
R11 - C23 : 2	2.420757996
R11 - C23 : 3	0.56821965
R11 - C23 : 4	2.168668889
R11 - C23 : 5	0.62537392
R11 - C23 : 6	1.20402981
R11 - C23 : 7	3.478318451
R11 - C23 : 8	0.793788854
R11 - C23 : 9	0.592076722
R11 - C24 : 1	1.176050702
R11 - C24 : 10	5.977427978
R11 - C24 : 11	0.37854466
R11 - C24 : 12	0.090979185
R11 - C24 : 13	0
R11 - C24 : 14	0.596325201
R11 - C24 : 15	0
R11 - C24 : 16	0.78036924
R11 - C24 : 2	3.166573415
R11 - C24 : 3	0.573968926
R11 - C24 : 4	3.977826152
R11 - C24 : 5	2.330738827
R11 - C24 : 6	1.719223597
R11 - C24 : 7	0.870145332
R11 - C24 : 8	1.014645781
R11 - C24 : 9	0.601642172
R11 - C3 : 1	0.783598267
R11 - C3 : 10	0.381273291
R11 - C3 : 11	0.973772778
R11 - C3 : 12	0.97050627
R11 - C3 : 13	0.555410633
R11 - C3 : 14	0.824796834
R11 - C3 : 15	0.623903868
R11 - C3 : 16	0.653071735
R11 - C3 : 2	0.732162821
R11 - C3 : 3	0.168002299
R11 - C3 : 4	0.511880158
R11 - C3 : 5	0.146722492
R11 - C3 : 6	0.530658288
R11 - C3 : 7	1.154261439
R11 - C3 : 8	0.37797722
R11 - C3 : 9	0.30848887
R11 - C4 : 1	0.789223703
R11 - C4 : 10	3.590904966
R11 - C4 : 11	0.722851361
R11 - C4 : 12	0.636558459
R11 - C4 : 13	3.30148127
R11 - C4 : 14	3.573220898
R11 - C4 : 15	0.615630715
R11 - C4 : 16	1.060048751
R11 - C4 : 2	0.556970324
R11 - C4 : 3	0.317736931
R11 - C4 : 4	0.504068803
R11 - C4 : 5	0.862410232
R11 - C4 : 6	0.187637604
R11 - C4 : 7	0.502952367
R11 - C4 : 8	1.13998938
R11 - C4 : 9	0.081555134
R11 - C5 : 1	0.572542138
R11 - C5 : 10	0.424448147
R11 - C5 : 11	7.75320363
R11 - C5 : 12	1.04604604
R11 - C5 : 13	2.203574151
R11 - C5 : 14	0.559858973
R11 - C5 : 15	0.452653836
R11 - C5 : 16	0.296751812
R11 - C5 : 2	0.386496263
R11 - C5 : 3	0.686841166
R11 - C5 : 4	0.187905993
R11 - C5 : 5	0.601744484
R11 - C5 : 6	0.952725308
R11 - C5 : 7	1.733844421
R11 - C5 : 8	0.636863123
R11 - C5 : 9	1.375120694
R11 - C6 : 1	2.834143243
R11 - C6 : 10	2.827512105
R11 - C6 : 11	0.738664955
R11 - C6 : 12	0.703073723
R11 - C6 : 13	2.312509023
R11 - C6 : 14	0.985788821
R11 - C6 : 15	0.510432258
R11 - C6 : 16	1.002249972
R11 - C6 : 2	1.466865895
R11 - C6 : 3	0.516546147
R11 - C6 : 4	0.541524165
R11 - C6 : 5	0.650965245
R11 - C6 : 6	0.206043766
R11 - C6 : 7	0.635015108
R11 - C6 : 8	0.641745896
R11 - C6 : 9	0.660668417
R11 - C7 : 1	0.671427926
R11 - C7 : 10	0.976594191
R11 - C7 : 11	0
R11 - C7 : 12	1.580998397
R11 - C7 : 13	0.167281401
R11 - C7 : 14	0.6265987
R11 - C7 : 15	3.248174391
R11 - C7 : 16	1.740591639
R11 - C7 : 2	2.086033286
R11 - C7 : 3	0.874124578
R11 - C7 : 4	0.762414552
R11 - C7 : 5	0.551287916
R11 - C7 : 6	1.76646092
R11 - C7 : 7	0.695669009
R11 - C7 : 8	0.655735689
R11 - C7 : 9	0.51584926
R11 - C8 : 1	2.543231154
R11 - C8 : 10	1.492508254
R11 - C8 : 11	0
R11 - C8 : 12	1.254477061
R11 - C8 : 13	0.393926081
R11 - C8 : 14	1.33850177
R11 - C8 : 15	0.984018674
R11 - C8 : 16	0.760601298
R11 - C8 : 2	2.146077955
R11 - C8 : 3	1.957499488
R11 - C8 : 4	2.746420861
R11 - C8 : 5	0.472450892
R11 - C8 : 6	0.933535289
R11 - C8 : 7	0.937015929
R11 - C8 : 8	0.572430573
R11 - C8 : 9	0
R11 - C9 : 1	0.81891928
R11 - C9 : 10	3.089608692
R11 - C9 : 11	1.082381161
R11 - C9 : 12	0.115040854
R11 - C9 : 13	1.41370527
R11 - C9 : 14	0.717450042
R11 - C9 : 15	1.651124739
R11 - C9 : 16	1.423121232
R11 - C9 : 2	0.809833546
R11 - C9 : 3	2.356153776
R11 - C9 : 4	6.741852361
R11 - C9 : 5	1.183326078
R11 - C9 : 6	0.111848444
R11 - C9 : 7	0.497857403
R11 - C9 : 8	1.560727152
R11 - C9 : 9	0.728967838
R12 - C1 : 1	0.634323973
R12 - C1 : 10	0.278699048
R12 - C1 : 11	2.208729596
R12 - C1 : 12	0.356105628
R12 - C1 : 13	0.848309588
R12 - C1 : 14	0.888055638
R12 - C1 : 15	0.894186342
R12 - C1 : 16	0.563087679
R12 - C1 : 2	1.342523575
R12 - C1 : 3	0.425820556
R12 - C1 : 4	0.634272317
R12 - C1 : 5	2.244547308
R12 - C1 : 6	0.549307713
R12 - C1 : 7	0.815003103
R12 - C1 : 8	0.334127386
R12 - C1 : 9	0.511898742
R12 - C10 : 1	3.928642178
R12 - C10 : 10	0.619498393
R12 - C10 : 11	3.812482608
R12 - C10 : 12	1.804981789
R12 - C10 : 13	1.053193821
R12 - C10 : 14	2.162156781
R12 - C10 : 15	0.408413406
R12 - C10 : 16	0.683817962
R12 - C10 : 2	1.44481137
R12 - C10 : 3	1.212234386
R12 - C10 : 4	1.866832988
R12 - C10 : 5	0.590353139
R12 - C10 : 6	0.301315589
R12 - C10 : 7	0.380225732
R12 - C10 : 8	1.66859753
R12 - C10 : 9	0.31861521
R12 - C11 : 1	2.079429878
R12 - C11 : 10	1.129042661
R12 - C11 : 11	1.446141685
R12 - C11 : 12	0.480866443
R12 - C11 : 13	0.483549661
R12 - C11 : 14	1.526428685
R12 - C11 : 15	3.234867477
R12 - C11 : 16	0.85840526
R12 - C11 : 2	0.656752494
R12 - C11 : 3	0.458882265
R12 - C11 : 4	0.438884832
R12 - C11 : 5	0.586264723
R12 - C11 : 6	1.556093247
R12 - C11 : 7	0.56798732
R12 - C11 : 8	0.482875104
R12 - C11 : 9	0.163416677
R12 - C12 : 1	1.203466336
R12 - C12 : 10	9.007594617
R12 - C12 : 11	1.155590244
R12 - C12 : 12	0.667266081
R12 - C12 : 13	6.420457163
R12 - C12 : 14	0.567853843
R12 - C12 : 15	0.657199408
R12 - C12 : 16	1.806875713
R12 - C12 : 2	0.95106953
R12 - C12 : 3	1.159918091
R12 - C12 : 4	0.500437192
R12 - C12 : 5	0.99312887
R12 - C12 : 6	0.497280457
R12 - C12 : 7	6.465619019
R12 - C12 : 8	1.330305414
R12 - C12 : 9	0.396068366
R12 - C13 : 1	1.203139362
R12 - C13 : 10	1.18800895
R12 - C13 : 11	1.568718529
R12 - C13 : 12	0.581254396
R12 - C13 : 13	1.013893207
R12 - C13 : 14	0
R12 - C13 : 15	0.985986007
R12 - C13 : 16	0.575867846
R12 - C13 : 2	1.803193866
R12 - C13 : 3	0.5658011
R12 - C13 : 4	0.652700391
R12 - C13 : 5	0.586539062
R12 - C13 : 6	1.262954486
R12 - C13 : 7	0.655534344
R12 - C13 : 8	0.478260893
R12 - C13 : 9	0.569840547
R12 - C14 : 1	0.486511062
R12 - C14 : 10	1.094128353
R12 - C14 : 11	1.910225852
R12 - C14 : 12	1.009063738
R12 - C14 : 13	0.42556769
R12 - C14 : 14	0.347995652
R12 - C14 : 15	0.875456164
R12 - C14 : 16	1.050261671
R12 - C14 : 2	1.398397116
R12 - C14 : 3	0.564207457
R12 - C14 : 4	0.845263901
R12 - C14 : 5	0.807722457
R12 - C14 : 6	0.882119739
R12 - C14 : 7	0.902954371
R12 - C14 : 8	0.427972074
R12 - C14 : 9	0.580623466
R12 - C15 : 1	1.214473254
R12 - C15 : 10	1.09500223
R12 - C15 : 11	0.993836635
R12 - C15 : 12	2.551580772
R12 - C15 : 13	0.193079642
R12 - C15 : 14	0.360012072
R12 - C15 : 15	0.414746547
R12 - C15 : 16	0.997622643
R12 - C15 : 2	0.539193575
R12 - C15 : 3	1.262890653
R12 - C15 : 4	1.889733351
R12 - C15 : 5	1.015064824
R12 - C15 : 6	1.438569582
R12 - C15 : 7	1.091881859
R12 - C15 : 8	0.77903523
R12 - C15 : 9	0.521271995
R12 - C16 : 1	1.737039061
R12 - C16 : 10	0.800211908
R12 - C16 : 11	1.490097063
R12 - C16 : 12	0.543962033
R12 - C16 : 13	0.190437163
R12 - C16 : 14	4.558103871
R12 - C16 : 15	0.683703978
R12 - C16 : 16	3.656483753
R12 - C16 : 2	0.405275329
R12 - C16 : 3	0.700788138
R12 - C16 : 4	0.421468683
R12 - C16 : 5	0
R12 - C16 : 6	0.273113877
R12 - C16 : 7	2.010035103
R12 - C16 : 8	0.92626647
R12 - C16 : 9	0.369470163
R12 - C17 : 1	2.180284698
R12 - C17 : 10	5.039667588
R12 - C17 : 11	2.102382204
R12 - C17 : 12	0.68079656
R12 - C17 : 13	0.557741568
R12 - C17 : 14	0.778379372
R12 - C17 : 15	0.263595918
R12 - C17 : 16	0
R12 - C17 : 2	1.168832319
R12 - C17 : 3	1.610635831
R12 - C17 : 4	1.552584182
R12 - C17 : 5	0.620416307
R12 - C17 : 6	1.280223449
R12 - C17 : 7	2.629329749
R12 - C17 : 8	0.739919287
R12 - C17 : 9	1.145656077
R12 - C18 : 1	0.273044676
R12 - C18 : 10	1.015831207
R12 - C18 : 11	0.381470658
R12 - C18 : 12	1.139716885
R12 - C18 : 13	0.566611801
R12 - C18 : 14	0.78804532
R12 - C18 : 15	0.402959187
R12 - C18 : 16	0.634393556
R12 - C18 : 2	2.109885425
R12 - C18 : 3	0.881793724
R12 - C18 : 4	1.237380866
R12 - C18 : 5	0.709974795
R12 - C18 : 6	0.922474969
R12 - C18 : 7	1.795048153
R12 - C18 : 8	0.828575199
R12 - C18 : 9	0.589881152
R12 - C19 : 1	0.787703258
R12 - C19 : 10	1.33342979
R12 - C19 : 11	1.007490798
R12 - C19 : 12	0.686786189
R12 - C19 : 13	2.236312586
R12 - C19 : 14	0.794521281
R12 - C19 : 15	0.743075546
R12 - C19 : 16	0
R12 - C19 : 2	0.124402101
R12 - C19 : 3	0.7145151
R12 - C19 : 4	2.57391499
R12 - C19 : 5	2.790229033
R12 - C19 : 6	0.279529422
R12 - C19 : 7	1.597974127
R12 - C19 : 8	2.488153762
R12 - C19 : 9	1.771618509
R12 - C2 : 1	0.3195875
R12 - C2 : 10	0.598823127
R12 - C2 : 11	1.40495477
R12 - C2 : 12	2.053311432
R12 - C2 : 13	1.236896293
R12 - C2 : 14	1.908306229
R12 - C2 : 15	0.459508734
R12 - C2 : 16	0
R12 - C2 : 2	0
R12 - C2 : 3	0.847038934
R12 - C2 : 4	2.739497935
R12 - C2 : 5	1.882869538
R12 - C2 : 6	1.473560457
R12 - C2 : 7	1.056639339
R12 - C2 : 8	0.384669927
R12 - C2 : 9	0.836774823
R12 - C20 : 1	0.90277153
R12 - C20 : 10	1.341981346
R12 - C20 : 11	0.406482399
R12 - C20 : 12	0.977994287
R12 - C20 : 13	0.538509762
R12 - C20 : 14	1.784714578
R12 - C20 : 15	0.986165374
R12 - C20 : 16	0
R12 - C20 : 2	1.466318375
R12 - C20 : 3	1.518253965
R12 - C20 : 4	0.880175342
R12 - C20 : 5	2.412805904
R12 - C20 : 6	0.548879836
R12 - C20 : 7	0.575462265
R12 - C20 : 8	1.007836033
R12 - C20 : 9	0.385021722
R12 - C21 : 1	0.543153887
R12 - C21 : 10	1.104535854
R12 - C21 : 11	0.65736973
R12 - C21 : 12	1.525439507
R12 - C21 : 13	0
R12 - C21 : 14	0
R12 - C21 : 15	1.239490775
R12 - C21 : 16	2.43075891
R12 - C21 : 2	2.831290037
R12 - C21 : 3	0.806955184
R12 - C21 : 4	1.440078643
R12 - C21 : 5	0.618197754
R12 - C21 : 6	0.320266984
R12 - C21 : 7	1.187505202
R12 - C21 : 8	1.028350326
R12 - C21 : 9	0.221399316
R12 - C22 : 1	0.630052957
R12 - C22 : 10	0.549338302
R12 - C22 : 11	0.653176977
R12 - C22 : 12	0.475900067
R12 - C22 : 13	2.274145504
R12 - C22 : 14	0.927082231
R12 - C22 : 15	0.481499366
R12 - C22 : 16	6.729454948
R12 - C22 : 2	0.121933938
R12 - C22 : 3	0.842435212
R12 - C22 : 4	0.923438009
R12 - C22 : 5	1.056802344
R12 - C22 : 6	0.314490626
R12 - C22 : 7	0.887346306
R12 - C22 : 8	0.28559061
R12 - C22 : 9	0.603156958
R12 - C23 : 1	0.564132643
R12 - C23 : 10	0.819711695
R12 - C23 : 11	0.56027674
R12 - C23 : 12	0.525088721
R12 - C23 : 13	1.846664085
R12 - C23 : 14	5.597099348
R12 - C23 : 15	4.014046219
R12 - C23 : 16	0.29286001
R12 - C23 : 2	2.819895741
R12 - C23 : 3	1.304708528
R12 - C23 : 4	0.375032837
R12 - C23 : 5	0.566566266
R12 - C23 : 6	0.281800986
R12 - C23 : 7	1.202716194
R12 - C23 : 8	0.95218473
R12 - C23 : 9	0.492740134
R12 - C24 : 1	0
R12 - C24 : 10	0.489468476
R12 - C24 : 11	0
R12 - C24 : 12	0.184562804
R12 - C24 : 13	0
R12 - C24 : 14	0.277604444
R12 - C24 : 15	0.097977871
R12 - C24 : 16	0.079434172
R12 - C24 : 2	7.187199122
R12 - C24 : 3	0.83000553
R12 - C24 : 4	1.502269524
R12 - C24 : 5	6.164501361
R12 - C24 : 6	0.568949757
R12 - C24 : 7	0.510263668
R12 - C24 : 8	0.772921333
R12 - C24 : 9	2.506509814
R12 - C3 : 1	0.678476173
R12 - C3 : 10	5.285635213
R12 - C3 : 11	3.261309342
R12 - C3 : 12	0.533902736
R12 - C3 : 13	0.691856369
R12 - C3 : 14	2.704094732
R12 - C3 : 15	0.404548263
R12 - C3 : 16	0.259694238
R12 - C3 : 2	0.393018674
R12 - C3 : 3	2.361631579
R12 - C3 : 4	0.430697012
R12 - C3 : 5	0.482099159
R12 - C3 : 6	1.239335851
R12 - C3 : 7	3.197843483
R12 - C3 : 8	0.887377149
R12 - C3 : 9	0.677847739
R12 - C4 : 1	2.153887611
R12 - C4 : 10	1.15632622
R12 - C4 : 11	2.657057847
R12 - C4 : 12	0.709274663
R12 - C4 : 13	0.748209648
R12 - C4 : 14	0.522196298
R12 - C4 : 15	1.859568119
R12 - C4 : 16	0.87419158
R12 - C4 : 2	0.598712149
R12 - C4 : 3	10.63721333
R12 - C4 : 4	1.236398386
R12 - C4 : 5	0.433476749
R12 - C4 : 6	0.194119461
R12 - C4 : 7	1.847065392
R12 - C4 : 8	7.577661235
R12 - C4 : 9	2.159659148
R12 - C5 : 1	0.803762231
R12 - C5 : 10	1.539474879
R12 - C5 : 11	0.531310047
R12 - C5 : 12	0.541669832
R12 - C5 : 13	1.179113781
R12 - C5 : 14	2.20834693
R12 - C5 : 15	0.341021572
R12 - C5 : 16	0.699815631
R12 - C5 : 2	3.749018676
R12 - C5 : 3	1.265830732
R12 - C5 : 4	0.759922444
R12 - C5 : 5	0.61440439
R12 - C5 : 6	0.744361349
R12 - C5 : 7	0.710510799
R12 - C5 : 8	0.248586419
R12 - C5 : 9	0.102391937
R12 - C6 : 1	1.042650469
R12 - C6 : 10	1.259944016
R12 - C6 : 11	0.712889207
R12 - C6 : 12	0.499180843
R12 - C6 : 13	0.693052369
R12 - C6 : 14	2.166250926
R12 - C6 : 15	0.787999731
R12 - C6 : 16	0.728490919
R12 - C6 : 2	0.486063337
R12 - C6 : 3	0.52384295
R12 - C6 : 4	0.300374889
R12 - C6 : 5	1.026662539
R12 - C6 : 6	1.660722594
R12 - C6 : 7	0.782469906
R12 - C6 : 8	0.252017523
R12 - C6 : 9	0.756582696
R12 - C7 : 1	0.969342222
R12 - C7 : 10	1.174974641
R12 - C7 : 11	1.229253421
R12 - C7 : 12	1.153435933
R12 - C7 : 13	0.811394457
R12 - C7 : 14	0.966927365
R12 - C7 : 15	0.451596706
R12 - C7 : 16	0.796879997
R12 - C7 : 2	2.235944688
R12 - C7 : 3	1.407043427
R12 - C7 : 4	0.247162117
R12 - C7 : 5	0.861129614
R12 - C7 : 6	2.978809003
R12 - C7 : 7	0.561264996
R12 - C7 : 8	1.502557201
R12 - C7 : 9	0.456024402
R12 - C8 : 1	1.264214072
R12 - C8 : 10	0.865818221
R12 - C8 : 11	1.993754111
R12 - C8 : 12	1.413358512
R12 - C8 : 13	0.223696286
R12 - C8 : 14	0.598668354
R12 - C8 : 15	1.1213819
R12 - C8 : 16	0.903013669
R12 - C8 : 2	1.849862718
R12 - C8 : 3	3.464311627
R12 - C8 : 4	0.721818137
R12 - C8 : 5	0.295599177
R12 - C8 : 6	0.746500471
R12 - C8 : 7	0.83527128
R12 - C8 : 8	1.167067436
R12 - C8 : 9	0.300753198
R12 - C9 : 1	1.495351423
R12 - C9 : 10	3.264755947
R12 - C9 : 11	0.890050422
R12 - C9 : 12	0.709748923
R12 - C9 : 13	0.721815149
R12 - C9 : 14	0.641196235
R12 - C9 : 15	0.178836772
R12 - C9 : 16	1.117655075
R12 - C9 : 2	1.969697375
R12 - C9 : 3	4.33543416
R12 - C9 : 4	1.160358899
R12 - C9 : 5	0.518236769
R12 - C9 : 6	0.292832908
R12 - C9 : 7	1.067769429
R12 - C9 : 8	1.183795467
R12 - C9 : 9	0.293179502
R13 - C1 : 1	0.404837435
R13 - C1 : 10	0.07576034
R13 - C1 : 11	0.168901237
R13 - C1 : 12	0.165645043
R13 - C1 : 13	3.29751389
R13 - C1 : 14	0.983377569
R13 - C1 : 15	0.398107032
R13 - C1 : 16	0.390472733
R13 - C1 : 2	0.945441737
R13 - C1 : 3	0.925794488
R13 - C1 : 4	0.425543963
R13 - C1 : 5	0.033305307
R13 - C1 : 6	0.306581333
R13 - C1 : 7	0.53460753
R13 - C1 : 8	0.635597097
R13 - C1 : 9	1.247076763
R13 - C10 : 1	0.712106515
R13 - C10 : 10	0.937071725
R13 - C10 : 11	1.183416679
R13 - C10 : 12	0.584775233
R13 - C10 : 13	1.234378194
R13 - C10 : 14	0.834657774
R13 - C10 : 15	2.140947282
R13 - C10 : 16	0.638006555
R13 - C10 : 2	2.906576591
R13 - C10 : 3	1.247349145
R13 - C10 : 4	0.257249823
R13 - C10 : 5	0.066228228
R13 - C10 : 6	0
R13 - C10 : 7	0.445184202
R13 - C10 : 8	1.134708278
R13 - C10 : 9	1.279270262
R13 - C11 : 1	0.883398857
R13 - C11 : 10	0.244684156
R13 - C11 : 11	0.690346842
R13 - C11 : 12	0.197343095
R13 - C11 : 13	0
R13 - C11 : 14	0.526644998
R13 - C11 : 15	1.970673663
R13 - C11 : 16	0
R13 - C11 : 2	1.100676397
R13 - C11 : 3	0.576271351
R13 - C11 : 4	0.887249252
R13 - C11 : 5	1.457537337
R13 - C11 : 6	0
R13 - C11 : 7	0.663921818
R13 - C11 : 8	3.068465911
R13 - C11 : 9	0.870409477
R13 - C12 : 1	2.439817956
R13 - C12 : 10	0.488648999
R13 - C12 : 11	1.917766998
R13 - C12 : 12	0.833513839
R13 - C12 : 13	1.073275257
R13 - C12 : 14	0.914028006
R13 - C12 : 15	2.053203146
R13 - C12 : 16	0.408010151
R13 - C12 : 2	0.719997444
R13 - C12 : 3	0.76153867
R13 - C12 : 4	0.427508707
R13 - C12 : 5	1.720871257
R13 - C12 : 6	0.355663317
R13 - C12 : 7	0.756453681
R13 - C12 : 8	0.562198744
R13 - C12 : 9	1.359810084
R13 - C13 : 1	7.579588309
R13 - C13 : 10	0.784910034
R13 - C13 : 11	0.533376644
R13 - C13 : 12	0.556020829
R13 - C13 : 13	0.196207335
R13 - C13 : 14	0.324793386
R13 - C13 : 15	2.163153379
R13 - C13 : 16	0.250544126
R13 - C13 : 2	0.590828247
R13 - C13 : 3	0.539218796
R13 - C13 : 4	1.109466778
R13 - C13 : 5	0.828373332
R13 - C13 : 6	0.535318095
R13 - C13 : 7	0.058638048
R13 - C13 : 8	9.064285228
R13 - C13 : 9	0.295137048
R13 - C14 : 1	1.383988853
R13 - C14 : 10	0.853278313
R13 - C14 : 11	0
R13 - C14 : 12	0.693750419
R13 - C14 : 13	0.690100126
R13 - C14 : 14	1.563413575
R13 - C14 : 15	6.091466445
R13 - C14 : 16	0.475230599
R13 - C14 : 2	1.3500427
R13 - C14 : 3	1.201317333
R13 - C14 : 4	0.665686413
R13 - C14 : 5	2.245709501
R13 - C14 : 6	0.730779436
R13 - C14 : 7	2.769898765
R13 - C14 : 8	0.698582441
R13 - C14 : 9	1.047228689
R13 - C15 : 1	1.081514602
R13 - C15 : 10	0.686706204
R13 - C15 : 11	1.292917863
R13 - C15 : 12	0.617804678
R13 - C15 : 13	1.507975117
R13 - C15 : 14	0.533587817
R13 - C15 : 15	0.556237377
R13 - C15 : 16	0.90879472
R13 - C15 : 2	0.614645607
R13 - C15 : 3	1.244268584
R13 - C15 : 4	0.250900828
R13 - C15 : 5	0.056116073
R13 - C15 : 6	0.539383963
R13 - C15 : 7	1.411271689
R13 - C15 : 8	0.640396244
R13 - C15 : 9	1.727224123
R13 - C16 : 1	2.297138747
R13 - C16 : 10	0.627506168
R13 - C16 : 11	2.867557698
R13 - C16 : 12	0.77147359
R13 - C16 : 13	0.181592588
R13 - C16 : 14	1.923324229
R13 - C16 : 15	0.870895808
